iter	Logloss
0	0.5281897908
1	0.4148623581
2	0.3179214021
3	0.2446314567
4	0.1764918933
5	0.1422007622
6	0.09646380783
7	0.06608890344
8	0.05435266928
9	0.03932471238
10	0.02945326665
11	0.0233820689
12	0.0187766385
13	0.01558412445
14	0.01333586909
15	0.01175361518
16	0.01054316688
17	0.0103521054
18	0.0101216483
19	0.009331412122
20	0.008651096574
21	0.008105842562
22	0.007679993576
23	0.007323366264
24	0.007253024872
25	0.007073637991
26	0.007017212195
27	0.006967176526
28	0.00670302007
29	0.006678694147
30	0.006462111233
31	0.006444612618
32	0.006260458146
33	0.006190230836
34	0.006032353002
35	0.006016350339
36	0.005946607484
37	0.005814993396
38	0.005784495353
39	0.005770285175
40	0.005653418073
41	0.00562707072
42	0.005563356211
43	0.005519158622
44	0.005495447255
45	0.005401973107
46	0.005384560444
47	0.00534552934
48	0.005329062147
49	0.005238838149
50	0.005230783684
51	0.005183770001
52	0.005142682305
53	0.005058920711
54	0.005038613425
55	0.004979250032
56	0.004973907346
57	0.00491765697
58	0.004911475473
59	0.00488991837
60	0.004873313654
61	0.004844897207
62	0.004827068068
63	0.004820198956
64	0.00478054392
65	0.004766367342
66	0.004733013355
67	0.004713413609
68	0.004700577098
69	0.004695733323
70	0.00466320838
71	0.004647292841
72	0.004583154824
73	0.004572757391
74	0.004505278585
75	0.004491210228
76	0.004393594375
77	0.004361301111
78	0.004300868008
79	0.004275357904
80	0.00426861186
81	0.004215946455
82	0.004206349546
83	0.004135063074
84	0.004118496255
85	0.004108198448
86	0.004099634914
87	0.004075496913
88	0.004049609793
89	0.004005861888
90	0.003924306911
91	0.003909808405
92	0.003901657048
93	0.003890443464
94	0.0038799214
95	0.003869411839
96	0.003859631696
97	0.00379455954
98	0.003778116179
99	0.003763064064
100	0.003759346258
101	0.003750659266
102	0.003712512293
103	0.003702690346
104	0.003695143778
105	0.0036758937
106	0.003611089557
107	0.003599136396
108	0.003590342746
109	0.003580193791
110	0.003540673543
111	0.003528339459
112	0.003477124297
113	0.003466298276
114	0.003456189563
115	0.003448964142
116	0.003436428853
117	0.003419094719
118	0.003367089971
119	0.003360395498
120	0.003353992479
121	0.003343480574
122	0.003332887405
123	0.00332740915
124	0.003318233795
125	0.003277483655
126	0.003269639967
127	0.003221977153
128	0.003206725591
129	0.003195906408
130	0.00316226038
131	0.003138065143
132	0.003132892016
133	0.003115679387
134	0.003110730516
135	0.003073554018
136	0.003068969075
137	0.0030634203
138	0.003059732382
139	0.003050529874
140	0.003046933377
141	0.003028676823
142	0.003005654047
143	0.002997840442
144	0.002994193156
145	0.002987879214
146	0.002977630829
147	0.002974186702
148	0.002965814019
149	0.002962087813
150	0.002950740222
151	0.002944316106
152	0.002935624425
153	0.002893570162
154	0.002885524878
155	0.002848665815
156	0.002844544426
157	0.00280671274
158	0.002798640889
159	0.002768605032
160	0.002756517083
161	0.002752693204
162	0.002737491065
163	0.002730979435
164	0.002727774996
165	0.002722411603
166	0.002680184655
167	0.002671852409
168	0.002666821298
169	0.002655563956
170	0.002650443768
171	0.002648914608
172	0.002641782171
173	0.002635109185
174	0.002596235529
175	0.002594509265
176	0.002556262081
177	0.002554861652
178	0.002549085496
179	0.002546336015
180	0.002543755312
181	0.002538770498
182	0.002537461296
183	0.002506722978
184	0.002501601032
185	0.00249810631
186	0.002493451629
187	0.002476942241
188	0.002451552079
189	0.002448912186
190	0.002441588507
191	0.002430858401
192	0.002409576344
193	0.002408482803
194	0.002405201397
195	0.002390111386
196	0.002367168311
197	0.002362544299
198	0.002354005378
199	0.002350936899
200	0.002347914912
201	0.002338446344
202	0.002332301376
203	0.002329087169
204	0.002310435042
205	0.002289983592
206	0.002278105444
207	0.002237342802
208	0.002232788724
209	0.002230617854
210	0.002211730532
211	0.002186426321
212	0.002170132985
213	0.002167657183
214	0.002152618547
215	0.002151704333
216	0.00213554891
217	0.002112038748
218	0.002078288601
219	0.002076727989
220	0.002067982394
221	0.002054044723
222	0.002044256571
223	0.002041947202
224	0.002041097842
225	0.002039242064
226	0.002027947411
227	0.002026353201
228	0.002023401928
229	0.001999382502
230	0.001997306571
231	0.001993876312
232	0.0019919045
233	0.001986046298
234	0.001976729904
235	0.001971047904
236	0.00196932418
237	0.001910275487
238	0.00189833893
239	0.001896589811
240	0.001876341715
241	0.001874739886
242	0.001867024345
243	0.001865502607
244	0.001864284826
245	0.001862849822
246	0.001856066076
247	0.001855356778
248	0.00185309312
249	0.001851649521
250	0.00185050558
251	0.001848379445
252	0.001846215023
253	0.001832547123
254	0.001811108595
255	0.001802186212
256	0.001795643326
257	0.001794045795
258	0.001792749485
259	0.001786796151
260	0.001762083054
261	0.001756522168
262	0.001748203987
263	0.00174298222
264	0.001741705445
265	0.00174048239
266	0.001721777129
267	0.001718953612
268	0.001717235357
269	0.001704945031
270	0.001699519909
271	0.001691109916
272	0.001689646196
273	0.001682017583
274	0.001672458375
275	0.001667129754
276	0.001637444639
277	0.001629294259
278	0.001628164677
279	0.001625636522
280	0.001619590203
281	0.001618704997
282	0.001614311004
283	0.001612502402
284	0.001607931915
285	0.001606533831
286	0.001601612309
287	0.001600297637
288	0.001598774825
289	0.00159662056
290	0.001595605743
291	0.001591179128
292	0.001575345829
293	0.001554809502
294	0.001548170995
295	0.001546635094
296	0.001545371798
297	0.001543347829
298	0.001541827068
299	0.001539425887
300	0.001515529528
301	0.001514563547
302	0.001512709234
303	0.001510963924
304	0.001504510995
305	0.001495249786
306	0.001485305065
307	0.001479336201
308	0.001477656722
309	0.001471688151
310	0.001471223523
311	0.001470199036
312	0.001466708025
313	0.001447556498
314	0.001441583239
315	0.001429384139
316	0.001428417669
317	0.001424436636
318	0.001423500347
319	0.001414294714
320	0.001406093544
321	0.001402707825
322	0.001393057684
323	0.001389881276
324	0.001370038424
325	0.001367085784
326	0.00136565244
327	0.001360617227
328	0.001351416087
329	0.001347483596
330	0.001346048397
331	0.001344816258
332	0.00134364282
333	0.00134090086
334	0.001339132011
335	0.001335656238
336	0.001321979352
337	0.001314226695
338	0.001279604821
339	0.001272623483
340	0.001271454246
341	0.001266008125
342	0.001264910481
343	0.001263870855
344	0.001262832694
345	0.001261776268
